"order_id","order_date","product_name","category_name","quantity","sale_amount","ship_country"
10380,1996-12-12,Outback Lager,Beverages,30,360.0,Ireland
10381,1996-12-12,Longlife Tofu,Produce,14,112.0,Venezuela
10382,1996-12-13,Chef Anton's Gumbo Mix,Condiments,32,544.0,Austria
10382,1996-12-13,Carnarvon Tigers,Seafood,9,450.0,Austria
10382,1996-12-13,Thüringer Rostbratwurst,Meat/Poultry,14,1386.0,Austria
10382,1996-12-13,Geitost,Dairy Products,60,120.0,Austria
10382,1996-12-13,Longlife Tofu,Produce,50,400.0,Austria
10383,1996-12-16,Konbu,Seafood,20,96.00000381469727,UK
10383,1996-12-16,Valkoinen suklaa,Confections,15,195.0,UK
10383,1996-12-16,Gnocchi di nonna Alice,Grains/Cereals,20,607.9999923706055,UK
10384,1996-12-16,Sir Rodney's Marmalade,Confections,28,1814.4000854492188,Sweden
10384,1996-12-16,Camembert Pierrot,Dairy Products,15,408.0000114440918,Sweden
10385,1996-12-17,Uncle Bob's Organic Dried Pears,Produce,10,240.0,USA
10385,1996-12-17,Camembert Pierrot,Dairy Products,20,544.0000152587891,USA
10385,1996-12-17,Scottish Longbreads,Confections,8,80.0,USA
10386,1996-12-18,Guaraná Fantástica,Beverages,15,53.999998569488525,Brazil
10386,1996-12-18,Sasquatch Ale,Beverages,10,111.99999809265137,Brazil
10387,1996-12-18,Guaraná Fantástica,Beverages,15,53.999998569488525,Norway
10387,1996-12-18,Rössle Sauerkraut,Produce,6,218.40000915527344,Norway
10387,1996-12-18,Raclette Courdavault,Dairy Products,12,528.0,Norway
10387,1996-12-18,Flotemysost,Dairy Products,15,258.0000114440918,Norway
10388,1996-12-19,Rogede sild,Seafood,15,113.99999856948853,UK
10388,1996-12-19,Filo Mix,Grains/Cereals,20,111.99999809265137,UK
10388,1996-12-19,Perth Pasties,Meat/Poultry,40,1048.0000305175781,UK
10389,1996-12-20,Ikura,Seafood,16,396.79998779296875,Canada
10389,1996-12-20,Pâté chinois,Meat/Poultry,15,288.0000114440918,Canada
10389,1996-12-20,Tarte au sucre,Confections,20,788.0000305175781,Canada
10389,1996-12-20,Outback Lager,Beverages,30,360.0,Canada
10390,1996-12-23,Gorgonzola Telino,Dairy Products,60,600.0,Austria
10390,1996-12-23,Steeleye Stout,Beverages,40,575.9999847412109,Austria
10390,1996-12-23,Spegesild,Seafood,45,432.0000171661377,Austria
10390,1996-12-23,Mozzarella di Giovanni,Dairy Products,24,667.1999816894531,Austria
10391,1996-12-23,Konbu,Seafood,18,86.40000343322754,Germany
10392,1996-12-24,Gudbrandsdalsost,Dairy Products,50,1439.9999618530273,Austria
10393,1996-12-25,Chang,Beverages,25,379.9999952316284,USA
10393,1996-12-25,Tofu,Produce,42,781.2000160217285,USA
10393,1996-12-25,NuNuCa Nuß-Nougat-Creme,Confections,7,78.39999866485596,USA
10393,1996-12-25,Gumbär Gummibärchen,Confections,70,1742.9999732971191,USA
10393,1996-12-25,Gorgonzola Telino,Dairy Products,32,320.0,USA
10394,1996-12-25,Konbu,Seafood,10,48.00000190734863,USA
10394,1996-12-25,Tarte au sucre,Confections,10,394.00001525878906,USA
10395,1996-12-26,Spegesild,Seafood,28,268.80001068115234,Venezuela
10395,1996-12-26,Perth Pasties,Meat/Poultry,70,1834.0000534057617,Venezuela
10395,1996-12-26,Gudbrandsdalsost,Dairy Products,8,230.39999389648438,Venezuela
10396,1996-12-27,Tunnbröd,Grains/Cereals,40,287.99999237060547,Germany
10396,1996-12-27,Flotemysost,Dairy Products,60,1032.0000457763672,Germany
10396,1996-12-27,Mozzarella di Giovanni,Dairy Products,21,583.7999839782715,Germany
10397,1996-12-27,Sir Rodney's Scones,Confections,10,80.0,Portugal
10397,1996-12-27,Manjimup Dried Apples,Produce,18,763.2000274658203,Portugal
10398,1996-12-30,Steeleye Stout,Beverages,30,431.9999885559082,USA
10398,1996-12-30,Pâté chinois,Meat/Poultry,120,2304.0000915527344,USA
10399,1996-12-31,Scottish Longbreads,Confections,60,600.0,Denmark
10399,1996-12-31,Flotemysost,Dairy Products,30,516.0000228881836,Denmark
10399,1996-12-31,Lakkalikööri,Beverages,35,503.99998664855957,Denmark
10399,1996-12-31,Original Frankfurter grüne Soße,Condiments,14,145.59999465942383,Denmark
10400,1997-01-01,Thüringer Rostbratwurst,Meat/Poultry,21,2079.0,UK
10400,1997-01-01,Steeleye Stout,Beverages,35,503.99998664855957,UK
10400,1997-01-01,Maxilaku,Confections,30,480.0,UK
10401,1997-01-01,Nord-Ost Matjeshering,Seafood,18,372.60001373291016,USA
10401,1997-01-01,Gnocchi di nonna Alice,Grains/Cereals,70,2127.999973297119,USA
10401,1997-01-01,Louisiana Fiery Hot Pepper Sauce,Condiments,20,335.99998474121094,USA
10401,1997-01-01,Flotemysost,Dairy Products,60,1032.0000457763672,USA
10402,1997-01-02,Tunnbröd,Grains/Cereals,60,431.9999885559082,Austria
10402,1997-01-02,Vegie-spread,Condiments,65,2281.499900817871,Austria
10403,1997-01-03,Pavlova,Confections,21,291.89999198913574,Austria
10403,1997-01-03,Chocolade,Confections,70,713.9999866485596,Austria
10404,1997-01-03,Gumbär Gummibärchen,Confections,30,746.9999885559082,Italy
10404,1997-01-03,Singaporean Hokkien Fried Mee,Grains/Cereals,40,447.99999237060547,Italy
10404,1997-01-03,Maxilaku,Confections,30,480.0,Italy
10405,1997-01-06,Aniseed Syrup,Condiments,50,400.0,Venezuela
10406,1997-01-07,Chai,Beverages,10,143.99999618530273,Brazil
10406,1997-01-07,Sir Rodney's Scones,Confections,30,240.0,Brazil
10406,1997-01-07,Rössle Sauerkraut,Produce,42,1528.800064086914,Brazil
10406,1997-01-07,Inlagd Sill,Seafood,5,75.99999904632568,Brazil
10406,1997-01-07,Boston Crab Meat,Seafood,2,29.399999618530273,Brazil
10407,1997-01-07,Queso Cabrales,Dairy Products,30,503.9999771118164,Germany
10407,1997-01-07,Gudbrandsdalsost,Dairy Products,15,431.9999885559082,Germany
10407,1997-01-07,Flotemysost,Dairy Products,15,258.0000114440918,Germany
10408,1997-01-08,Gravad lax,Seafood,10,207.99999237060547,France
10408,1997-01-08,Tourtière,Meat/Poultry,6,35.40000057220459,France
10408,1997-01-08,Tarte au sucre,Confections,35,1379.0000534057617,France
10409,1997-01-09,Tofu,Produce,12,223.20000457763672,Argentina
10409,1997-01-09,Sir Rodney's Scones,Confections,12,96.0,Argentina
10410,1997-01-10,Geitost,Dairy Products,49,98.0,Canada
10410,1997-01-10,Raclette Courdavault,Dairy Products,16,704.0,Canada
10411,1997-01-10,Jack's New England Clam Chowder,Seafood,25,192.49999523162842,Canada
10411,1997-01-10,Gula Malacca,Condiments,40,620.0,Canada
10411,1997-01-10,Raclette Courdavault,Dairy Products,9,396.0,Canada
10412,1997-01-13,Tofu,Produce,20,372.00000762939453,Finland
10413,1997-01-14,Chai,Beverages,24,345.59999084472656,France
10413,1997-01-14,Tarte au sucre,Confections,40,1576.0000610351562,France
10413,1997-01-14,Lakkalikööri,Beverages,14,201.59999465942383,France
10414,1997-01-14,Teatime Chocolate Biscuits,Confections,18,131.40000343322754,Brazil
10414,1997-01-14,Geitost,Dairy Products,50,100.0,Brazil
10415,1997-01-15,Alice Mutton,Meat/Poultry,2,62.400001525878906,USA
10415,1997-01-15,Geitost,Dairy Products,20,40.0,USA
10416,1997-01-16,Teatime Chocolate Biscuits,Confections,20,146.00000381469727,Finland
10416,1997-01-16,Perth Pasties,Meat/Poultry,10,262.00000762939453,Finland
10416,1997-01-16,Ravioli Angelo,Grains/Cereals,20,312.00000762939453,Finland
10417,1997-01-16,Côte de Blaye,Beverages,50,10540.00015258789,Denmark
10417,1997-01-16,Spegesild,Seafood,2,19.200000762939453,Denmark
10417,1997-01-16,Scottish Longbreads,Confections,36,360.0,Denmark
10417,1997-01-16,Original Frankfurter grüne Soße,Condiments,35,363.99998664855957,Denmark
10418,1997-01-17,Chang,Beverages,60,911.9999885559082,Germany
10418,1997-01-17,Zaanse koeken,Confections,55,417.99999475479126,Germany
10418,1997-01-17,Sirop d'érable,Condiments,16,364.79998779296875,Germany
10418,1997-01-17,Longlife Tofu,Produce,15,120.0,Germany
10419,1997-01-20,Camembert Pierrot,Dairy Products,60,1632.0000457763672,Switzerland
10419,1997-01-20,Gudbrandsdalsost,Dairy Products,20,575.9999847412109,Switzerland
10420,1997-01-21,Mishi Kobe Niku,Meat/Poultry,20,1551.9999694824219,Brazil
10420,1997-01-21,Konbu,Seafood,2,9.600000381469727,Brazil
10420,1997-01-21,Outback Lager,Beverages,8,96.0,Brazil
10420,1997-01-21,Röd Kaviar,Seafood,20,240.0,Brazil
10421,1997-01-21,Teatime Chocolate Biscuits,Confections,4,29.200000762939453,Brazil
10421,1997-01-21,Gumbär Gummibärchen,Confections,30,746.9999885559082,Brazil
10421,1997-01-21,Perth Pasties,Meat/Poultry,15,393.0000114440918,Brazil
10421,1997-01-21,Original Frankfurter grüne Soße,Condiments,10,103.99999618530273,Brazil
10422,1997-01-22,Gumbär Gummibärchen,Confections,2,49.79999923706055,Italy
10423,1997-01-23,Gorgonzola Telino,Dairy Products,14,140.0,Brazil
10423,1997-01-23,Raclette Courdavault,Dairy Products,20,880.0,Brazil
10424,1997-01-23,Steeleye Stout,Beverages,60,863.9999771118164,Canada
10424,1997-01-23,Côte de Blaye,Beverages,49,10329.200149536133,Canada
10424,1997-01-23,Scottish Longbreads,Confections,30,300.0,Canada
10425,1997-01-24,Pâté chinois,Meat/Poultry,10,192.00000762939453,France
10425,1997-01-24,Lakkalikööri,Beverages,20,287.99999237060547,France
10426,1997-01-27,Gnocchi di nonna Alice,Grains/Cereals,5,151.99999809265137,Spain
10426,1997-01-27,Wimmers gute Semmelknödel,Grains/Cereals,7,186.2000026702881,Spain
10427,1997-01-27,Tofu,Produce,35,651.0000133514404,Austria
10428,1997-01-28,Spegesild,Seafood,20,192.00000762939453,Italy
10429,1997-01-29,Valkoinen suklaa,Confections,40,520.0,Ireland
10429,1997-01-29,Vegie-spread,Condiments,35,1228.4999465942383,Ireland
10430,1997-01-30,Alice Mutton,Meat/Poultry,45,1404.0000343322754,Austria
10430,1997-01-30,Sir Rodney's Scones,Confections,50,400.0,Austria
10430,1997-01-30,Gnocchi di nonna Alice,Grains/Cereals,30,911.9999885559082,Austria
10430,1997-01-30,Raclette Courdavault,Dairy Products,70,3080.0,Austria
10431,1997-01-30,Alice Mutton,Meat/Poultry,50,1560.0000381469727,Canada
10431,1997-01-30,Boston Crab Meat,Seafood,50,734.9999904632568,Canada
10431,1997-01-30,Zaanse koeken,Confections,30,227.99999713897705,Canada
10432,1997-01-31,Gumbär Gummibärchen,Confections,10,248.99999618530273,USA
10432,1997-01-31,Tourtière,Meat/Poultry,40,236.00000381469727,USA
10433,1997-02-03,Gnocchi di nonna Alice,Grains/Cereals,28,851.1999893188477,Portugal
10434,1997-02-03,Queso Cabrales,Dairy Products,6,100.79999542236328,Sweden
10434,1997-02-03,Lakkalikööri,Beverages,18,259.1999931335449,Sweden
10435,1997-02-04,Chang,Beverages,10,151.99999809265137,UK
10435,1997-02-04,Gustaf's Knäckebröd,Grains/Cereals,12,201.59999084472656,UK
10435,1997-02-04,Mozzarella di Giovanni,Dairy Products,10,277.99999237060547,UK
10436,1997-02-05,Spegesild,Seafood,5,48.00000190734863,France
10436,1997-02-05,Gnocchi di nonna Alice,Grains/Cereals,40,1215.999984741211,France
10436,1997-02-05,Wimmers gute Semmelknödel,Grains/Cereals,30,798.0000114440918,France
10436,1997-02-05,Rhönbräu Klosterbier,Beverages,24,148.79999542236328,France
10437,1997-02-05,Perth Pasties,Meat/Poultry,15,393.0000114440918,Finland
10438,1997-02-06,Teatime Chocolate Biscuits,Confections,15,109.50000286102295,Germany
10438,1997-02-06,Sasquatch Ale,Beverages,20,223.99999618530273,Germany
10438,1997-02-06,Ravioli Angelo,Grains/Cereals,15,234.0000057220459,Germany
10439,1997-02-07,Queso Manchego La Pastora,Dairy Products,15,455.9999942779541,Canada
10439,1997-02-07,Pavlova,Confections,16,222.39999389648438,Canada
10439,1997-02-07,Wimmers gute Semmelknödel,Grains/Cereals,6,159.60000228881836,Canada
10439,1997-02-07,Longlife Tofu,Produce,30,240.0,Canada
10440,1997-02-10,Chang,Beverages,45,683.9999914169312,USA
10440,1997-02-10,Pavlova,Confections,49,681.0999813079834,USA
10440,1997-02-10,Thüringer Rostbratwurst,Meat/Poultry,24,2376.0,USA
10440,1997-02-10,Sirop d'érable,Condiments,90,2051.999931335449,USA
10441,1997-02-10,Schoggi Schokolade,Confections,50,1754.9999237060547,USA
10442,1997-02-11,Queso Cabrales,Dairy Products,30,503.9999771118164,Austria
10442,1997-02-11,Tourtière,Meat/Poultry,80,472.00000762939453,Austria
10442,1997-02-11,Louisiana Hot Spiced Okra,Condiments,60,816.0000228881836,Austria
10443,1997-02-12,Queso Cabrales,Dairy Products,6,100.79999542236328,Italy
10443,1997-02-12,Rössle Sauerkraut,Produce,12,436.8000183105469,Italy
10444,1997-02-12,Alice Mutton,Meat/Poultry,10,312.00000762939453,Sweden
10444,1997-02-12,Gumbär Gummibärchen,Confections,15,373.4999942779541,Sweden
10444,1997-02-12,Steeleye Stout,Beverages,8,115.19999694824219,Sweden
10444,1997-02-12,Jack's New England Clam Chowder,Seafood,30,230.9999942779541,Sweden
10445,1997-02-13,Chartreuse verte,Beverages,6,86.39999771118164,Sweden
10445,1997-02-13,Tourtière,Meat/Poultry,15,88.50000143051147,Sweden
10446,1997-02-14,Teatime Chocolate Biscuits,Confections,12,87.60000228881836,Germany
10446,1997-02-14,Guaraná Fantástica,Beverages,20,71.99999809265137,Germany
10446,1997-02-14,Gorgonzola Telino,Dairy Products,3,30.0,Germany
10446,1997-02-14,Filo Mix,Grains/Cereals,15,83.99999856948853,Germany
10447,1997-02-14,Teatime Chocolate Biscuits,Confections,40,292.00000762939453,Brazil
10447,1997-02-14,Louisiana Fiery Hot Pepper Sauce,Condiments,35,587.9999732971191,Brazil
10447,1997-02-14,Flotemysost,Dairy Products,2,34.400001525878906,Brazil
10448,1997-02-17,Gumbär Gummibärchen,Confections,6,149.39999771118164,Argentina
10448,1997-02-17,Boston Crab Meat,Seafood,20,293.99999618530273,Argentina
10449,1997-02-18,Ikura,Seafood,14,347.19998931884766,France
10449,1997-02-18,Filo Mix,Grains/Cereals,20,111.99999809265137,France
10449,1997-02-18,Tarte au sucre,Confections,35,1379.0000534057617,France
10450,1997-02-19,Ikura,Seafood,20,495.99998474121094,France
10450,1997-02-19,Tourtière,Meat/Poultry,6,35.40000057220459,France
10451,1997-02-19,Pâté chinois,Meat/Poultry,120,2304.0000915527344,Germany
10451,1997-02-19,Wimmers gute Semmelknödel,Grains/Cereals,35,931.0000133514404,Germany
10451,1997-02-19,Louisiana Fiery Hot Pepper Sauce,Condiments,28,470.3999786376953,Germany
10451,1997-02-19,Original Frankfurter grüne Soße,Condiments,55,571.999979019165,Germany
10452,1997-02-20,Rössle Sauerkraut,Produce,15,546.0000228881836,USA
10452,1997-02-20,Gula Malacca,Condiments,100,1550.0,USA
10453,1997-02-21,Chocolade,Confections,15,152.99999713897705,UK
10453,1997-02-21,Outback Lager,Beverages,25,300.0,UK
10454,1997-02-21,Pavlova,Confections,20,277.99999237060547,France
10454,1997-02-21,Geitost,Dairy Products,20,40.0,France
10454,1997-02-21,Spegesild,Seafood,10,96.00000381469727,France
10455,1997-02-24,Chartreuse verte,Beverages,20,287.99999237060547,Finland
10455,1997-02-24,Perth Pasties,Meat/Poultry,50,1310.0000381469727,Finland
10455,1997-02-24,Sirop d'érable,Condiments,25,569.9999809265137,Finland
10455,1997-02-24,Flotemysost,Dairy Products,30,516.0000228881836,Finland
10456,1997-02-25,Sir Rodney's Scones,Confections,40,320.0,Germany
10456,1997-02-25,Maxilaku,Confections,21,336.0,Germany
10457,1997-02-25,Raclette Courdavault,Dairy Products,36,1584.0,Germany
10458,1997-02-26,Gumbär Gummibärchen,Confections,30,746.9999885559082,Belgium
10458,1997-02-26,Rössle Sauerkraut,Produce,30,1092.0000457763672,Belgium
10458,1997-02-26,Ipoh Coffee,Beverages,20,735.9999847412109,Belgium
10458,1997-02-26,Gnocchi di nonna Alice,Grains/Cereals,15,455.9999942779541,Belgium
10458,1997-02-26,Flotemysost,Dairy Products,50,860.0000381469727,Belgium
10459,1997-02-27,Uncle Bob's Organic Dried Pears,Produce,16,384.0,France
10459,1997-02-27,Spegesild,Seafood,20,192.00000762939453,France
10459,1997-02-27,Mozzarella di Giovanni,Dairy Products,40,1111.9999694824219,France
10460,1997-02-28,Scottish Longbreads,Confections,21,210.0,Sweden
10460,1997-02-28,Rhönbräu Klosterbier,Beverages,4,24.799999237060547,Sweden
10461,1997-02-28,Sir Rodney's Scones,Confections,40,320.0,Venezuela
10461,1997-02-28,Nord-Ost Matjeshering,Seafood,28,579.6000213623047,Venezuela
10461,1997-02-28,Pâté chinois,Meat/Poultry,60,1152.0000457763672,Venezuela
10462,1997-03-03,Konbu,Seafood,1,4.800000190734863,UK
10462,1997-03-03,Tunnbröd,Grains/Cereals,21,151.19999599456787,UK
10463,1997-03-04,Teatime Chocolate Biscuits,Confections,21,153.30000400543213,Belgium
10463,1997-03-04,Singaporean Hokkien Fried Mee,Grains/Cereals,50,559.9999904632568,Belgium
10464,1997-03-04,Chef Anton's Cajun Seasoning,Condiments,16,281.6000061035156,Portugal
10464,1997-03-04,Ipoh Coffee,Beverages,3,110.39999771118164,Portugal
10464,1997-03-04,Gnocchi di nonna Alice,Grains/Cereals,30,911.9999885559082,Portugal
10464,1997-03-04,Camembert Pierrot,Dairy Products,20,544.0000152587891,Portugal
10465,1997-03-05,Guaraná Fantástica,Beverages,25,89.99999761581421,Denmark
10465,1997-03-05,Thüringer Rostbratwurst,Meat/Poultry,18,1782.0,Denmark
10465,1997-03-05,Boston Crab Meat,Seafood,20,293.99999618530273,Denmark
10465,1997-03-05,Rogede sild,Seafood,30,227.99999713897705,Denmark
10465,1997-03-05,Valkoinen suklaa,Confections,25,325.0,Denmark
10466,1997-03-06,Queso Cabrales,Dairy Products,10,167.99999237060547,Brazil
10466,1997-03-06,Spegesild,Seafood,5,48.00000190734863,Brazil
10467,1997-03-06,Guaraná Fantástica,Beverages,28,100.79999732971191,Italy
10467,1997-03-06,NuNuCa Nuß-Nougat-Creme,Confections,12,134.39999771118164,Italy
10468,1997-03-07,Nord-Ost Matjeshering,Seafood,8,165.60000610351562,Germany
10468,1997-03-07,Ipoh Coffee,Beverages,15,551.9999885559082,Germany
10469,1997-03-10,Chang,Beverages,40,607.9999923706055,USA
10469,1997-03-10,Pavlova,Confections,35,486.49998664855957,USA
10469,1997-03-10,Gula Malacca,Condiments,2,31.0,USA
10470,1997-03-11,Carnarvon Tigers,Seafood,30,1500.0,France
10470,1997-03-11,Tunnbröd,Grains/Cereals,15,107.99999713897705,France
10470,1997-03-11,Wimmers gute Semmelknödel,Grains/Cereals,8,212.8000030517578,France
10471,1997-03-11,Uncle Bob's Organic Dried Pears,Produce,30,720.0,UK
10471,1997-03-11,Gnocchi di nonna Alice,Grains/Cereals,20,607.9999923706055,UK
10472,1997-03-12,Guaraná Fantástica,Beverages,80,287.99999237060547,UK
10472,1997-03-12,Manjimup Dried Apples,Produce,18,763.2000274658203,UK
10473,1997-03-13,Geitost,Dairy Products,12,24.0,UK
10473,1997-03-13,Flotemysost,Dairy Products,12,206.40000915527344,UK
10474,1997-03-13,Tofu,Produce,12,223.20000457763672,Mexico
10474,1997-03-13,Rössle Sauerkraut,Produce,18,655.2000274658203,Mexico
10474,1997-03-13,Boston Crab Meat,Seafood,21,308.69999599456787,Mexico
10474,1997-03-13,Rhönbräu Klosterbier,Beverages,10,61.99999809265137,Mexico
10475,1997-03-14,Gorgonzola Telino,Dairy Products,35,350.0,Belgium
10475,1997-03-14,Louisiana Hot Spiced Okra,Condiments,60,816.0000228881836,Belgium
10475,1997-03-14,Lakkalikööri,Beverages,42,604.7999839782715,Belgium
10476,1997-03-17,Pâté chinois,Meat/Poultry,2,38.400001525878906,Venezuela
10476,1997-03-17,Outback Lager,Beverages,12,144.0,Venezuela
10477,1997-03-17,Chai,Beverages,15,215.9999942779541,Portugal
10477,1997-03-17,Sir Rodney's Scones,Confections,21,168.0,Portugal
10477,1997-03-17,Chartreuse verte,Beverages,20,287.99999237060547,Portugal
10478,1997-03-18,Ikura,Seafood,20,495.99998474121094,France
10479,1997-03-19,Côte de Blaye,Beverages,30,6324.000091552734,USA
10479,1997-03-19,Perth Pasties,Meat/Poultry,28,733.6000213623047,USA
10479,1997-03-19,Raclette Courdavault,Dairy Products,60,2640.0,USA
10479,1997-03-19,Wimmers gute Semmelknödel,Grains/Cereals,30,798.0000114440918,USA
10480,1997-03-20,Zaanse koeken,Confections,30,227.99999713897705,France
10480,1997-03-20,Raclette Courdavault,Dairy Products,12,528.0,France
10481,1997-03-20,Maxilaku,Confections,24,384.0,Brazil
10481,1997-03-20,Camembert Pierrot,Dairy Products,40,1088.0000305175781,Brazil
10482,1997-03-21,Boston Crab Meat,Seafood,10,146.99999809265137,USA
10483,1997-03-24,Sasquatch Ale,Beverages,35,391.9999933242798,USA
10483,1997-03-24,Original Frankfurter grüne Soße,Condiments,30,311.9999885559082,USA
10484,1997-03-24,Sir Rodney's Scones,Confections,14,112.0,UK
10484,1997-03-24,Boston Crab Meat,Seafood,10,146.99999809265137,UK
10484,1997-03-24,Manjimup Dried Apples,Produce,3,127.20000457763672,UK
10485,1997-03-25,Chang,Beverages,20,303.99999618530273,Venezuela
10485,1997-03-25,Aniseed Syrup,Condiments,20,160.0,Venezuela
10485,1997-03-25,Pâté chinois,Meat/Poultry,30,576.0000228881836,Venezuela
10485,1997-03-25,Outback Lager,Beverages,60,720.0,Venezuela
10486,1997-03-26,Queso Cabrales,Dairy Products,5,83.99999618530273,Venezuela
10486,1997-03-26,Manjimup Dried Apples,Produce,25,1060.0000381469727,Venezuela
10486,1997-03-26,Longlife Tofu,Produce,16,128.0,Venezuela
10487,1997-03-26,Teatime Chocolate Biscuits,Confections,5,36.500000953674316,Brazil
10487,1997-03-26,Gumbär Gummibärchen,Confections,30,746.9999885559082,Brazil
10487,1997-03-26,Tourtière,Meat/Poultry,24,141.60000228881836,Brazil
10488,1997-03-27,Raclette Courdavault,Dairy Products,30,1320.0,Germany
10488,1997-03-27,Röd Kaviar,Seafood,20,240.0,Germany
10489,1997-03-28,Queso Cabrales,Dairy Products,15,251.9999885559082,Austria
10489,1997-03-28,Pavlova,Confections,18,250.19999313354492,Austria
10490,1997-03-31,Raclette Courdavault,Dairy Products,60,2640.0,Venezuela
10490,1997-03-31,Scottish Longbreads,Confections,30,300.0,Venezuela
10490,1997-03-31,Rhönbräu Klosterbier,Beverages,36,223.19999313354492,Venezuela
10491,1997-03-31,Gula Malacca,Condiments,15,232.5,Portugal
10491,1997-03-31,Original Frankfurter grüne Soße,Condiments,7,72.79999732971191,Portugal
10492,1997-04-01,NuNuCa Nuß-Nougat-Creme,Confections,60,671.9999885559082,Canada
10492,1997-04-01,Singaporean Hokkien Fried Mee,Grains/Cereals,20,223.99999618530273,Canada
10493,1997-04-02,Louisiana Fiery Hot Pepper Sauce,Condiments,15,251.9999885559082,France
10493,1997-04-02,Louisiana Hot Spiced Okra,Condiments,10,136.00000381469727,France
10493,1997-04-02,Gudbrandsdalsost,Dairy Products,10,287.99999237060547,France
10494,1997-04-02,Gnocchi di nonna Alice,Grains/Cereals,30,911.9999885559082,Brazil
10495,1997-04-03,Tunnbröd,Grains/Cereals,10,71.99999809265137,Canada
10495,1997-04-03,Jack's New England Clam Chowder,Seafood,20,153.99999618530273,Canada
10495,1997-04-03,Original Frankfurter grüne Soße,Condiments,5,51.99999809265137,Canada
10496,1997-04-04,Gorgonzola Telino,Dairy Products,20,200.0,Brazil
10497,1997-04-04,Gnocchi di nonna Alice,Grains/Cereals,14,425.5999946594238,Germany
10497,1997-04-04,Mozzarella di Giovanni,Dairy Products,25,694.9999809265137,Germany
10497,1997-04-04,Original Frankfurter grüne Soße,Condiments,25,259.99999046325684,Germany
10498,1997-04-07,Guaraná Fantástica,Beverages,14,63.0,Venezuela
10498,1997-04-07,Boston Crab Meat,Seafood,5,91.99999809265137,Venezuela
10498,1997-04-07,Singaporean Hokkien Fried Mee,Grains/Cereals,30,420.0,Venezuela
10499,1997-04-08,Rössle Sauerkraut,Produce,20,911.9999694824219,Venezuela
10499,1997-04-08,Maxilaku,Confections,25,500.0,Venezuela
10500,1997-04-09,Genen Shouyu,Condiments,12,186.0,France
10500,1997-04-09,Rössle Sauerkraut,Produce,8,364.79998779296875,France
10501,1997-04-09,Tourtière,Meat/Poultry,20,148.99999618530273,Germany
10502,1997-04-10,Rogede sild,Seafood,21,199.5,Mexico
10502,1997-04-10,Perth Pasties,Meat/Poultry,6,196.79999542236328,Mexico
10502,1997-04-10,Laughing Lumberjack Lager,Beverages,30,420.0,Mexico
10503,1997-04-11,Tofu,Produce,70,1627.5,Ireland
10503,1997-04-11,Louisiana Fiery Hot Pepper Sauce,Condiments,20,420.99998474121094,Ireland
10504,1997-04-11,Chang,Beverages,12,228.0,USA
10504,1997-04-11,Sir Rodney's Scones,Confections,12,120.0,USA
10504,1997-04-11,Perth Pasties,Meat/Poultry,10,327.99999237060547,USA
10504,1997-04-11,Sirop d'érable,Condiments,25,712.5,USA
10505,1997-04-14,Tarte au sucre,Confections,3,147.89999771118164,Canada
10506,1997-04-15,NuNuCa Nuß-Nougat-Creme,Confections,18,252.0,Germany
10506,1997-04-15,Outback Lager,Beverages,14,210.0,Germany
10507,1997-04-15,Ipoh Coffee,Beverages,15,690.0,Mexico
10507,1997-04-15,Chocolade,Confections,15,191.25,Mexico
10508,1997-04-16,Konbu,Seafood,10,60.0,Germany
10508,1997-04-16,Chartreuse verte,Beverages,10,180.0,Germany
10509,1997-04-17,Rössle Sauerkraut,Produce,3,136.79999542236328,Germany
10510,1997-04-18,Thüringer Rostbratwurst,Meat/Poultry,36,4456.440032958984,USA
10510,1997-04-18,Rhönbräu Klosterbier,Beverages,36,279.0,USA
10511,1997-04-18,Chef Anton's Cajun Seasoning,Condiments,50,1100.0,France
10511,1997-04-18,Uncle Bob's Organic Dried Pears,Produce,50,1500.0,France
10511,1997-04-18,Northwoods Cranberry Sauce,Condiments,10,400.0,France
10512,1997-04-21,Guaraná Fantástica,Beverages,10,45.0,Brazil
10512,1997-04-21,Spegesild,Seafood,9,108.0,Brazil
10512,1997-04-21,Zaanse koeken,Confections,6,57.0,Brazil
10512,1997-04-21,Camembert Pierrot,Dairy Products,12,408.0,Brazil
10513,1997-04-22,Sir Rodney's Scones,Confections,40,400.0,Germany
10513,1997-04-22,Mascarpone Fabioli,Dairy Products,50,1600.0,Germany
10513,1997-04-22,Sirop d'érable,Condiments,15,427.5,Germany
10514,1997-04-22,Sir Rodney's Marmalade,Confections,39,3159.0,Austria
10514,1997-04-22,Rössle Sauerkraut,Produce,35,1595.9999465942383,Austria
10514,1997-04-22,Gnocchi di nonna Alice,Grains/Cereals,70,2660.0,Austria
10514,1997-04-22,Louisiana Fiery Hot Pepper Sauce,Condiments,39,820.9499702453613,Austria
10514,1997-04-22,Rhönbräu Klosterbier,Beverages,50,387.5,Austria
10515,1997-04-23,Mishi Kobe Niku,Meat/Poultry,16,1552.0,Germany
10515,1997-04-23,Pavlova,Confections,50,872.5000381469727,Germany
10515,1997-04-23,Schoggi Schokolade,Confections,120,5268.000183105469,Germany
10515,1997-04-23,Geitost,Dairy Products,16,40.0,Germany
10515,1997-04-23,Camembert Pierrot,Dairy Products,84,2856.0,Germany
10516,1997-04-24,Carnarvon Tigers,Seafood,25,1562.5,Ireland
